IDFolio,IDPersona,IDLicenciaConducir,IDTipoLicenciaConducir
514868,1,2,0
514868,2,2,0
514986,1,1,6
514986,2,2,0
514986,3,2,0
514986,4,2,0
514989,1,1,1
514989,2,2,0
514989,3,2,0
514989,4,2,0
514998,1,2,0
515025,1,2,0
515043,1,1,6
515043,2,2,0
515043,3,1,1
515043,4,2,0
515205,1,1,6
515205,2,1,6
515205,3,2,0
515205,4,2,0
515217,1,1,6
515217,2,2,0
515217,3,2,0
515217,4,2,0
516760,1,1,6
516760,2,1,6
516760,3,1,6
516764,1,2,0
516764,2,1,6
516764,3,1,6
516764,4,2,0
516764,5,2,0
516778,1,1,6
516778,2,2,0
516778,3,1,6
516778,4,1,6
516778,5,1,6
516780,1,1,6
516780,2,1,6
516780,3,1,6
516780,4,1,6
516801,1,1,6
516801,2,2,0
516801,3,2,0
516985,1,1,1
516985,2,2,0
516985,3,2,0
516993,1,1,6
516993,2,2,0
516993,3,2,0
516993,4,2,0
516993,5,2,0
517046,1,1,6
517046,2,1,6
517046,3,2,0
517046,4,2,0
517050,1,1,6
517050,2,1,6
517050,3,2,0
517050,4,2,0
517054,1,1,6
517054,2,1,6
517054,3,2,0
517142,1,1,6
517142,2,1,6
517142,3,2,0
517142,4,2,0
517142,5,2,0
518242,1,1,1
518242,2,2,0
518242,3,1,6
518242,4,1,6
518250,1,2,0
518250,2,1,6
518255,1,1,1
518255,2,1,6
518264,1,1,6
518264,2,2,0
518264,3,2,0
518287,1,1,6
518287,2,2,0
518287,3,1,6
518287,4,1,6
518287,5,2,0
518287,6,2,0
518289,1,1,6
518289,2,2,0
518395,1,1,6
518395,2,1,6
518395,3,2,0
518417,1,1,7
518647,1,1,6
518647,2,2,0
518647,3,1,6
518647,4,1,7
518652,1,2,0
518652,2,1,1
518652,3,2,0
518652,4,1,6
518653,1,2,0
518653,2,2,0
518653,3,2,0
518653,4,2,0
518653,5,2,0
518653,6,2,0
518653,7,2,0
518653,8,2,0
518880,1,1,6
518880,2,2,0
518880,3,2,0
518880,4,2,0
518880,5,2,0
518882,1,1,6
518882,2,2,0
518884,1,1,6
518884,2,1,6
518884,3,2,0
518884,4,2,0
518899,1,1,6
518899,2,1,2
518899,3,2,0
518899,4,2,0
518899,5,2,0
518904,1,1,6
518904,2,1,6
518904,3,2,0
518911,1,2,0
518911,2,2,0
518911,3,2,0
518919,1,1,6
518919,2,2,0
518919,3,2,0
518919,4,2,0
518926,1,2,0
518926,2,1,6
518926,3,2,0
518926,4,2,0
518926,5,2,0
518927,1,2,0
518927,2,2,0
518927,3,2,0
518927,4,2,0
518927,5,2,0
518954,1,2,0
519176,1,2,1
519176,2,2,0
519276,1,2,0
519276,2,2,0
519276,3,2,0
519276,4,2,0
519276,5,2,0
519278,1,1,6
519278,2,2,0
519278,3,2,0
519278,4,2,0
519278,5,2,0
519281,1,2,0
519281,2,2,0
519281,3,2,0
519281,4,2,0
519281,5,2,0
519281,6,2,0
519281,7,2,0
519281,8,2,0
519282,1,2,0
519282,2,2,0
519287,1,1,6
519287,2,2,0
519287,3,2,0
519287,4,2,0
519287,5,2,0
519475,1,1,6
519475,2,2,0
519475,3,1,6
519475,4,2,0
519475,5,2,0
519477,1,2,0
519477,2,2,0
519477,3,2,0
519484,1,1,6
519484,2,2,0
519484,3,1,6
519489,1,2,0
519489,2,2,0
519489,3,2,0
519489,4,2,0
519561,1,1,6
519561,2,2,0
519561,3,2,0
519599,1,2,0
519599,2,2,0
519599,3,1,6
519599,4,1,6
519599,5,2,0
519599,6,2,0
519765,1,2,0
519765,2,2,0
519765,3,2,0
519765,4,2,0
519765,5,2,0
519765,6,2,0
519765,7,2,0
519777,1,2,0
519777,2,2,0
519777,3,2,0
519777,4,2,0
519795,1,2,0
519795,2,2,0
519795,3,2,0
519795,4,2,0
519796,1,2,0
519796,2,2,0
519796,3,2,0
519796,4,2,0
519796,5,2,0
519798,1,2,0
519798,2,2,0
519798,3,2,0
519799,1,2,0
519799,2,2,0
519800,1,2,0
519800,2,2,0
520602,1,2,0
520602,2,2,0
520607,1,2,0
520607,2,2,0
520607,3,2,0
520607,4,2,0
520607,5,1,6
520614,1,1,6
520614,2,2,0
520614,3,2,0
520618,1,1,6
520618,2,2,0
520776,1,2,0
520776,2,2,0
520791,1,1,6
520791,2,2,0
520791,3,2,0
520791,4,2,0
520831,1,1,6
520831,2,2,0
520831,3,1,6
520831,4,1,6
520845,1,1,6
520939,1,1,6
520945,1,1,4
520945,2,2,0
520945,3,1,6
520945,4,2,0
520960,1,2,0
520960,2,2,6
520960,3,2,0
520960,4,2,0
520960,5,2,0
521013,1,2,0
521013,2,2,0
521013,3,1,6
521019,1,2,0
521019,2,2,0
521019,3,2,0
521029,1,2,0
521029,2,2,0
521029,3,2,0
521451,1,1,6
521451,2,2,0
521451,3,2,0
522301,1,1,6
522301,2,1,6
522301,3,2,0
522306,1,1,6
522306,2,1,6
522317,1,1,6
522317,2,2,0
522317,3,2,0
522471,1,1,6
522471,2,2,0
522471,3,2,0
522471,4,2,0
522471,5,2,0
524345,1,1,1
524345,2,2,0
524345,3,1,2
524421,1,2,0
524421,2,2,0
524421,3,1,6
524421,4,1,6
524427,1,2,0
524427,2,2,0
524479,1,1,1
524479,2,1,6
524479,3,1,6
524479,4,2,0
524479,5,2,0
524480,1,1,2
524480,2,2,0
524480,3,2,0
524482,1,1,1
524482,2,2,0
524482,3,1,1
524490,1,2,0
524490,2,1,6
524490,3,2,0
524490,4,2,0
524570,1,1,6
524570,2,1,6
524570,3,2,0
524570,4,2,0
524570,5,2,0
524570,6,2,0
524570,7,2,0
524572,1,2,0
524572,2,2,0
524572,3,2,0
524613,1,1,6
524614,1,1,6
524614,2,1,6
524635,1,1,2
524635,2,2,0
524635,3,2,0
524635,4,2,0
524635,5,2,0
524770,1,1,6
524779,1,1,2
524779,2,2,0
524779,3,1,2
524779,4,2,0
524779,5,2,0
524784,1,1,1
524784,2,2,0
524784,3,2,0
524784,4,2,0
524938,1,2,0
524938,2,1,6
524942,1,2,0
524942,2,2,0
524942,3,2,0
524942,4,2,0
524944,1,1,6
524944,2,1,6
524944,3,1,6
524944,4,2,0
524944,5,2,0
524944,6,2,0
524944,7,2,0
524962,1,2,0
524962,2,2,0
524962,3,2,0
524968,1,2,0
524968,2,2,0
525204,1,1,6
525204,2,2,0
525204,3,2,0
525204,4,2,0
525204,5,2,0
525204,6,2,0
525206,1,1,1
525206,2,1,6
525206,3,2,0
525208,1,1,6
525208,2,2,0
525208,3,2,0
525208,4,2,0
525237,1,1,6
525237,2,2,0
525237,3,2,0
525237,4,2,0
525245,1,2,0
525245,2,1,6
525245,3,2,0
525245,4,1,6
525245,5,2,0
525245,6,2,0
525254,1,1,6
525254,2,1,6
525254,3,2,0
525254,4,2,0
525307,1,1,6
525307,2,1,6
525307,3,2,0
525308,1,1,6
525308,2,2,0
525308,3,2,0
525308,4,2,0
525308,5,1,6
525308,6,2,0
525310,1,2,0
525310,2,1,6
525321,1,1,6
525321,2,1,6
525500,1,1,6
525500,2,1,6
525500,3,2,0
525500,4,2,0
525500,5,2,0
525500,6,2,0
525519,1,1,6
525519,2,1,6
525519,3,2,0
525519,4,2,0
525533,1,2,0
525533,2,2,0
525533,3,1,6
525533,4,2,0
525533,5,2,0
525535,1,2,0
525537,1,1,6
525537,2,2,0
525537,3,1,6
525537,4,2,0
525692,1,1,1
525692,2,1,6
525692,3,1,6
525692,4,1,6
525731,1,2,0
525731,2,2,0
525731,3,2,0
525731,4,2,0
525733,1,2,0
525733,2,2,0
525733,3,2,0
525733,4,2,0
525741,1,2,0
525741,2,2,0
525741,3,2,0
526156,1,1,6
526156,2,2,0
526156,3,2,0
526171,1,2,0
526171,2,2,0
526171,3,2,0
526171,4,2,0
526171,5,2,0
526171,6,2,0
526172,1,1,6
526172,2,2,0
526172,3,2,0
526172,4,2,0
526172,5,2,0
526172,6,2,0
526264,1,2,0
526264,2,2,0
526264,3,1,6
526264,4,2,0
526264,5,2,0
526271,1,1,6
526271,2,2,0
526356,1,2,0
526356,2,2,0
526356,3,2,0
526356,4,2,0
526361,1,1,6
526361,2,2,0
526363,1,2,0
526363,2,2,0
526363,3,2,0
526411,1,1,6
526411,2,2,0
526411,3,1,6
526411,4,2,0
526412,1,2,0
526412,2,2,0
526412,3,2,0
526422,1,2,0
526422,2,2,0
526422,3,2,0
526422,4,2,0
526422,5,2,0
526430,1,2,0
526440,1,2,0
526440,2,2,0
526440,3,2,0
526440,4,2,0
526440,5,2,0
526444,1,1,2
526444,2,2,0
526444,3,2,0
526444,4,2,0
526444,5,2,0
526450,1,2,0
526460,1,1,6
526460,2,2,0
526460,3,2,0
526460,4,2,0
526460,5,2,0
526460,6,2,0
526466,1,1,6
526466,2,2,0
526466,3,2,0
526466,4,1,6
526480,1,2,0
526480,2,2,0
526480,3,2,0
526481,1,2,0
526481,2,2,0
526481,3,2,0
526481,4,1,6
526481,5,2,0
526486,1,2,0
526486,2,2,0
526486,3,2,0
526486,4,2,0
526486,5,2,0
526486,6,2,0
526490,1,1,4
526490,2,2,0
526490,3,2,0
526505,1,2,0
526505,2,2,0
526505,3,2,0
526505,4,2,0
526512,1,1,6
526512,2,2,0
526512,3,2,0
526512,4,2,0
526513,1,2,0
526513,2,2,0
526522,1,2,0
526522,2,2,0
526522,3,2,0
526522,4,2,0
526530,1,1,6
526530,2,2,0
526530,3,2,0
526530,4,2,0
526549,1,2,0
526549,2,2,0
526549,3,2,0
526550,1,2,0
526550,2,2,0
526550,3,2,0
526550,4,2,0
526593,1,1,6
526593,2,2,0
526593,3,1,6
526593,4,2,0
526593,5,2,0
526601,1,1,6
526601,2,2,0
526601,3,2,0
526623,1,1,6
526623,2,2,0
526623,3,2,0
526623,4,2,0
526635,1,2,0
526635,2,2,0
526670,1,1,6
526670,2,2,0
526671,1,2,0
526671,2,2,0
526671,3,2,0
526671,4,2,0
526677,1,2,0
526677,2,2,0
526677,3,1,6
526678,1,2,0
526678,2,2,0
526678,3,2,0
526678,4,1,6
526678,5,2,0
526686,1,2,0
526686,2,2,0
526686,3,2,0
526686,4,2,0
526689,1,1,2
526689,2,2,0
526689,3,2,0
526689,4,2,0
526690,1,2,0
526697,1,1,6
526697,2,2,0
526697,3,2,0
526697,4,2,0
526697,5,2,0
526697,6,2,0
526719,1,2,0
526719,2,1,1
526719,3,2,0
526719,4,2,0
526719,5,2,0
526719,6,2,0
526719,7,2,0
526720,1,2,0
526720,2,2,0
526725,1,1,6
526725,2,2,0
526725,3,2,0
526725,4,2,0
526725,5,2,0
526736,1,2,0
526736,2,2,0
526736,3,2,0
526736,4,2,0
526739,1,2,0
526739,2,2,0
526744,1,1,1
526744,2,2,0
526744,3,2,0
526744,4,2,0
526754,1,1,1
526754,2,2,0
526754,3,1,6
526754,4,2,0
526761,1,2,0
526761,2,1,6
526761,3,2,0
526761,4,2,0
526765,1,2,0
526779,1,2,0
526779,2,1,6
526779,3,1,6
526779,4,1,6
526779,5,2,0
526779,6,2,0
526779,7,2,0
526792,1,2,0
526792,2,2,0
526792,3,1,1
526792,4,2,0
526792,5,2,0
526792,6,2,0
526803,1,2,0
526803,2,2,0
526822,1,2,0
526822,2,2,0
526822,3,2,0
526822,4,2,0
526837,1,2,0
526837,2,2,0
526837,3,2,0
526840,1,2,0
526840,2,2,0
526840,3,2,0
526840,4,2,0
526840,5,2,0
526840,6,2,0
526846,1,2,0
526846,2,2,0
526846,3,2,0
526846,4,2,0
526858,1,2,0
526858,2,2,0
526858,3,2,0
526858,4,2,0
526858,5,2,0
526887,1,2,0
526887,2,2,0
526887,3,2,0
526887,4,2,0
526887,5,2,0
526901,1,2,0
526907,1,1,1
526907,2,2,0
526907,3,2,0
526917,1,1,6
526917,2,2,0
526918,1,2,0
526918,2,2,0
526918,3,2,0
526927,1,1,6
526927,2,1,6
526927,3,2,0
526946,1,1,1
526946,2,2,0
526946,3,1,6
526946,4,1,6
526953,1,1,6
526953,2,2,0
526953,3,2,0
526953,4,2,0
526953,5,2,0
526963,1,1,6
526963,2,1,6
526963,3,2,0
526963,4,2,0
526964,1,1,6
526964,2,2,0
526964,3,2,0
526964,4,2,0
526964,5,2,0
526973,1,2,0
526973,2,2,0
526973,3,2,0
526973,4,2,0
526973,5,2,0
526974,1,2,0
526974,2,2,0
526980,1,2,0
526980,2,2,0
526981,1,1,4
526981,2,1,2
526981,3,2,0
526981,4,2,0
527039,1,2,0
527039,2,2,0
527063,1,2,0
527063,2,2,0
527063,3,2,0
527069,1,1,3
527069,2,2,0
527071,1,1,6
527071,2,1,6
527071,3,2,0
527071,4,2,0
527081,1,1,1
527081,2,2,0
527085,1,1,6
527085,2,2,0
527085,3,1,6
527085,4,2,0
527085,5,1,6
527086,1,2,0
527086,2,2,0
527088,1,1,6
527088,2,2,0
527088,3,2,0
527088,4,2,0
527099,1,2,0
527102,1,2,0
527102,2,2,0
527102,3,1,6
527102,4,2,0
527161,1,1,2
527161,2,2,0
527161,3,2,0
527161,4,2,0
527161,5,2,0
527245,1,2,0
527245,2,2,0
527246,1,1,6
527246,2,1,6
527246,3,1,6
527246,4,2,0
527246,5,2,0
527248,1,2,0
527248,2,2,0
527250,1,1,6
527250,2,1,6
527258,1,1,6
527258,2,2,0
527258,3,2,0
527258,4,2,0
527258,5,2,0
527259,1,1,6
527259,2,2,0
527259,3,2,0
527259,4,2,0
527259,5,2,0
527264,1,1,6
527264,2,2,0
527265,1,1,6
527265,2,2,0
527265,3,1,6
527265,4,1,6
527265,5,2,0
527272,1,2,0
527272,2,2,0
527272,3,2,0
527273,1,1,6
527273,2,1,1
527273,3,2,0
527273,4,1,6
527273,5,2,0
527273,6,2,0
527273,7,2,0
527274,1,2,0
527275,1,2,0
527275,2,2,0
527275,3,2,0
527283,1,1,6
527283,2,2,0
527284,1,1,6
527284,2,2,0
527284,3,2,0
527284,4,2,0
527290,1,1,6
527290,2,2,0
527291,1,2,0
527291,2,2,0
527291,3,2,0
527410,1,2,0
527410,2,2,0
527425,1,1,6
527425,2,2,0
527425,3,2,0
527434,1,2,0
527434,2,1,6
527434,3,2,0
528545,1,1,6
528545,2,2,0
528545,3,1,6
528545,4,2,0
528547,1,1,1
528547,2,2,0
528547,3,1,6
528547,4,2,0
528547,5,2,0
528552,1,1,6
528552,2,2,0
528552,3,2,0
528552,4,2,0
528552,5,2,0
528552,6,2,0
528552,7,2,0
528552,8,2,0
528556,1,1,1
528556,2,2,0
528556,3,1,6
528633,1,1,1
528633,2,2,0
528633,3,1,6
528644,1,2,0
528647,1,2,0
528647,2,2,0
528648,1,1,6
528648,2,2,0
528648,3,2,0
528655,1,1,6
528655,2,2,0
528658,1,2,0
528658,2,1,6
528676,1,1,6
528676,2,1,6
528676,3,2,0
528676,4,2,0
528676,5,2,0
528676,6,2,0
528893,1,2,0
528893,2,1,6
528898,1,2,0
528898,2,2,0
528898,3,2,0
528907,1,2,0
528907,2,2,0
528907,3,2,0
528907,4,2,0
530401,1,2,0
530401,2,2,0
530401,3,2,0
530401,4,2,0
530401,5,2,0
531086,1,1,6
531086,2,2,0
531086,3,2,0
531828,1,2,0
531828,2,2,0
531828,3,2,0
531828,4,2,0
531828,5,1,6
531837,1,2,0
531837,2,2,0
531837,3,2,0
531851,1,2,0
531851,2,1,6
531851,3,2,0
531854,1,2,0
531854,2,2,0
531854,3,2,0
531864,1,2,0
531867,1,2,0
531867,2,2,0
531867,3,2,0
531867,4,2,0
531867,5,2,0
531867,6,2,0
531867,7,2,0
531894,1,2,0
531894,2,2,0
531902,1,2,0
531902,2,2,0
531902,3,2,0
531902,4,2,0
531909,1,1,2
531909,2,2,0
531909,3,1,6
531909,4,2,0
531909,5,2,0
531910,1,2,0
531913,1,2,0
531913,2,2,0
531913,3,2,0
531934,1,2,0
531934,2,2,0
531934,3,2,0
531940,1,1,6
531940,2,2,0
531940,3,1,6
531940,4,1,6
531940,5,2,0
531946,1,2,0
531946,2,2,0
531972,1,2,0
531972,2,2,0
531972,3,2,0
531972,4,2,0
531972,5,2,0
531974,1,2,0
531974,2,2,0
531974,3,2,0
531980,1,1,1
531980,2,2,0
532032,1,1,1
532032,2,2,0
532032,3,2,0
532032,4,2,0
532081,1,2,0
532081,2,2,0
532081,3,2,0
532081,4,2,0
1435001,1,2,0
1454201,1,2,0
1454201,2,2,0
1454202,1,2,0
1454202,2,2,0
1454202,3,2,0
3406901,1,2,0
3406901,2,2,0
3406901,3,2,0
3406901,4,2,0
3406901,5,2,0
3406901,6,2,0
3406902,1,2,0
3406902,2,2,0
3406902,3,2,0
3425401,1,2,0
3425401,2,2,0
3425401,3,2,0
3425401,4,2,0
3425402,1,2,0
3425402,2,2,0
4400001,1,2,0
4400001,2,2,0
4400001,3,2,0
4400002,1,2,0
4400002,2,2,0
4400002,3,2,0
4400002,4,1,6
4400003,1,2,0
4400003,2,2,0
4400003,3,2,0
4400003,4,2,0
4400003,5,2,0
4400201,1,2,0
4400201,2,2,0
4400201,3,2,0
4400201,4,2,0
4400202,1,1,1
4400202,2,1,6
4400202,3,1,6
4400202,4,1,1
4400203,1,1,6
4400203,2,2,0
4400203,3,1,6
4400203,4,1,6
4400204,1,2,0
4400204,2,2,0
4400204,3,2,0
4400204,4,1,5
4400204,5,1,6
4400205,1,2,0
4400205,2,2,0
4400205,3,2,0
4400206,1,2,0
4400206,2,2,0
4400206,3,2,0
4400206,4,2,0
4400206,5,2,0
4401501,1,2,0
4401501,2,2,0
4401501,3,2,0
4401501,4,2,0
4401502,1,2,0
4401502,2,2,0
4401502,3,1,7
4401502,4,2,0
4405201,1,2,0
4405201,2,2,0
4405201,3,2,0
4405201,4,2,0
4405201,5,2,0
6440201,1,2,0
6440201,2,2,0
6440201,3,2,0
6440201,4,2,0
6440202,1,2,0
6440202,2,2,0
7401204,1,2,0
7401204,2,2,0
7401204,3,2,0
7401204,4,2,0
7401205,1,2,0
7401205,2,2,0
7401205,3,2,0
7401206,1,2,0
7401206,2,2,0
7401206,3,2,0
7401206,4,2,0
7401206,5,2,0
7401206,6,2,0
7401207,1,1,6
7401207,2,2,0
7401207,3,2,0
7401207,4,2,0
7401208,1,1,6
7401208,2,2,0
7401208,3,2,0
7401209,1,2,0
7401209,2,2,0
7401210,1,2,0
7401210,2,2,0
7401210,3,2,0
7401210,4,2,0
7401210,5,2,0
7401211,1,2,0
7401211,2,2,0
7401211,3,2,0
7401211,4,2,0
7401211,5,2,0
7401211,6,2,0
7401211,7,2,0
7401212,1,2,0
7401212,2,2,0
7401212,3,2,0
7401212,4,2,0
7401213,1,1,4
7401213,2,2,0
7401213,3,2,0
7401213,4,2,0
7401214,1,2,0
7401214,2,2,0
7401214,3,2,0
7401214,4,2,0
7401215,1,2,0
7401215,2,2,0
7401215,3,2,0
7401216,1,1,6
7401216,2,2,0
7401216,3,2,0
7401216,4,2,0
7401216,5,2,0
7413101,1,2,0
7418101,1,2,0
7418101,2,2,0
7418101,3,2,0
7418101,4,2,0
7418101,5,2,0
8413401,1,1,6
8413401,2,1,6
8413401,3,2,0
8413402,1,1,6
8413402,2,1,6
8413402,3,2,0
8413402,4,2,0
8413403,1,1,6
8413403,2,2,0
8413403,3,2,0
8413403,4,2,0
8414701,1,2,0
8414701,2,2,0
8414701,3,2,0
8414701,4,2,0
8414701,5,2,0
8414701,6,2,0
8414701,7,2,0
8414702,1,2,0
8414702,2,2,0
8414702,3,2,0
8414702,4,2,0
8414703,1,2,0
8414703,2,2,0
8414703,3,2,0
8414703,4,2,0
8414703,5,2,0
8414704,1,1,6
8414704,2,2,0
8414705,1,2,0
8414705,2,2,0
8414705,3,1,3
8414706,1,2,0
8414706,2,2,0
8414706,3,2,0
8414706,4,2,0
8414706,5,2,0
8414706,6,2,0
8414706,7,2,0
8415101,1,2,0
8415101,2,2,0
8415102,1,2,0
8415102,2,2,0
8415102,3,2,0
8415102,4,2,0
8415103,1,2,0
8415103,2,1,6
9437901,1,2,0
9437901,2,2,0
9437901,3,2,0
9437902,1,2,0
9437902,2,1,6
9437902,3,2,0
9437902,4,2,0
9437902,5,2,0
9437902,6,2,0
9437902,7,2,0
9438001,1,2,0
9438001,2,2,0
9438001,3,2,0
9438001,4,2,0
9438001,5,2,0
9438002,1,2,0
9438002,2,2,0
9438002,3,2,0
9438002,4,2,0
9439901,1,2,0
9439901,2,2,0
9439901,3,2,0
9439902,1,2,0
9439902,2,2,0
9446001,1,2,0
9450501,1,2,0
9450501,2,2,0
9450502,1,2,0
9450502,2,1,6
9450502,3,2,0
9450502,4,2,0
9450502,5,2,0
9454501,1,2,0
9454501,2,2,0
9454501,3,2,0
9454501,4,2,0
9454501,5,2,0
9460601,1,2,0
9460601,2,2,0
9460601,3,2,0
9460601,4,2,0
9460601,5,2,0
9460602,1,2,0
9460602,2,1,6
9460602,3,2,0
9460603,1,2,0
9460603,2,2,0
9460603,3,1,6
9460603,4,2,0
9473201,1,2,0
9473201,2,2,0
9473201,3,2,0
9473202,1,2,0
11486401,1,2,0
11486401,2,2,0
12477501,1,1,6
12477501,2,2,0
12477501,3,1,6
12477501,4,1,6
12506701,1,2,0
12506701,2,2,0
12506701,3,1,6
12506702,1,1,6
12506702,2,2,0
12506702,3,2,0
12506703,1,1,6
12506703,2,2,0
12506703,3,2,0
12520001,1,1,6
12520002,1,1,6
12520002,2,1,6
13505301,1,2,0
13505302,1,1,6
13505302,2,1,6
13505302,3,2,0
13505302,4,2,0
13505303,1,2,0
13505303,2,1,6
13510403,1,2,0
13510403,2,2,0
13510403,3,2,0
13510403,4,1,6
13510403,5,2,0
13510403,6,2,0
13510403,7,2,0
13510404,1,1,1
13510404,2,2,0
13510404,3,2,0
13510404,4,2,0
13510404,5,2,0
13514301,1,2,0
13514302,1,2,0
13514302,2,2,0
13521402,1,1,6
13521402,2,2,0
13521402,3,2,0
14542001,1,2,0
14542001,2,2,0
14542002,1,2,0
14542002,2,2,0
14542002,3,2,0
15528601,1,1,6
15528601,2,2,0
15528601,3,2,0
15528601,4,2,0
15528601,5,2,0
15528601,6,2,0
15528601,7,2,0
15536301,1,2,0
15536301,2,1,6
15536702,1,2,0
15536702,2,2,0
15536702,3,1,6
15536702,4,2,0
15536702,5,2,0
15536703,1,2,0
15536703,2,2,0
16545602,1,2,0
16545602,2,2,0
16545602,3,1,6
16545602,4,1,6
16545602,5,2,0
16545602,6,2,0
18499102,1,2,0
18499103,1,2,0
18499103,2,2,0
18499104,1,2,0
18499104,2,2,0
18499104,3,2,0
18499104,4,2,0
18512302,1,2,0
18512302,2,2,0
18512303,1,1,6
18512303,2,2,0
18512303,3,2,0
18512303,4,2,0
18512303,5,2,0
18512304,1,2,0
18512304,2,2,0
18512304,3,2,0
18521101,1,2,0
18521101,2,2,0
19521201,1,2,0
19521201,2,1,6
19521201,3,1,6
19521201,4,1,6
19521201,5,2,0
19521201,6,2,0
20409801,1,1,6
20409801,2,1,6
21511901,1,2,0
21511901,2,2,0
21511901,3,2,0
21511901,4,2,0
21511901,5,2,0
21511901,6,2,0
21511902,1,1,6
21511902,2,2,0
21511902,3,2,0
21511903,1,1,6
21511903,2,1,6
21511903,3,2,0
21511903,4,2,0
21511903,5,2,0
21511904,1,1,6
21511904,2,1,4
21511904,3,2,0
21511905,1,1,3
21511906,1,1,6
21511907,1,2,0
21511907,2,2,0
21511907,3,1,6
21511908,1,2,0
21511908,2,2,0
21511908,3,2,0
21511908,4,2,0
21511909,1,1,6
21511909,2,2,0
21511909,3,2,0
21511913,1,2,0
21511913,2,1,6
21511913,3,1,6
21511914,1,1,6
21511914,2,1,6
21511914,3,2,0
21511914,4,2,0
21511915,1,2,0
21511915,2,2,0
21511916,1,2,0
21511916,2,2,0
21511917,1,2,0
21511917,2,2,0
21511918,1,2,0
21511918,2,2,0
21511918,3,2,0
21511918,4,2,0
21511919,1,2,0
21511921,1,1,6
21511921,2,2,0
21511921,3,2,0
21511922,1,2,0
21511922,2,2,0
21511922,3,2,0
21511922,4,2,0
21511923,1,1,6
21511923,2,2,0
21511923,3,2,0
21511923,4,2,0
21511924,1,2,0
21511924,2,2,0
21511925,1,2,0
21511925,2,2,0
21511925,3,2,0
21511926,1,2,0
21511927,1,2,0
21511927,2,1,6
21511927,3,2,0
21511927,4,2,0
21511928,1,2,0
21511928,2,2,0
21511928,3,2,0
21511929,1,2,0
21511929,2,2,0
21511929,3,1,6
21511929,4,2,0
21511929,5,2,0
21511929,6,2,0
21511930,1,1,2
21511930,2,1,6
21511930,3,2,0
21511930,4,2,0
21511930,5,2,0
21511931,1,1,6
21511931,2,2,0
21511931,3,2,0
21511931,4,2,0
21511932,1,2,0
21511932,2,1,6
21511932,3,2,0
21511932,4,2,0
21511932,5,1,6
21511932,6,2,0
21511933,1,1,6
21511933,2,2,0
21511934,1,2,0
21511934,2,1,2
21511934,3,2,0
21511934,4,2,0
21511938,1,2,0
21511938,2,2,0
21511938,3,2,0
21511938,4,2,0
21511938,5,1,1
21511938,6,2,0
21511938,7,2,0
21511939,1,1,6
21511939,2,1,6
21511940,1,2,0
21511940,2,2,0
21511940,3,2,0
21511941,1,2,0
21511941,2,2,0
21511942,1,2,0
21511942,2,1,6
21511942,3,2,0
21511942,4,2,0
21511942,5,2,0
21573101,1,2,0
21573101,2,2,0
21573101,3,2,0
21573102,1,1,6
21573102,2,2,0
21573102,3,2,0
21573102,4,2,0
21573103,1,2,0
21573103,2,2,0
21573103,3,2,0
21573105,1,1,6
21573105,2,1,6
21573105,3,2,0
21573105,4,1,6
21573105,5,2,0
21573106,1,2,0
21573106,2,2,0
21573106,3,2,0
21640602,1,1,6
21640602,2,1,6
21640602,3,2,0
21640602,4,2,0
21640602,5,2,0
21640603,1,2,0
21640603,2,1,6
21640603,3,1,6
21640604,1,2,0
21640604,2,2,0
21640605,1,1,6
21640605,2,2,0
21640606,1,1,6
21640606,2,2,0
21640609,1,2,0
21640609,2,1,6
21640609,3,2,0
21640610,1,1,6
21640610,2,2,0
21640610,3,2,0
21640611,1,1,1
21640611,2,2,0
21640611,3,2,0
21640611,4,2,0
21640611,5,2,0
21640612,1,2,0
21640612,2,2,0
21640612,3,2,0
21640613,1,1,6
21640613,2,1,6
21640614,1,1,6
21640614,2,2,0
21640614,3,2,0
21640614,4,2,0
21640614,5,2,0
21640615,1,1,7
21640615,2,1,1
21640615,3,2,0
21640615,4,2,0
21640616,1,2,0
21640616,2,2,0
21640616,3,2,0
21640616,4,2,0
21640616,5,2,0
21640617,1,1,6
21640617,2,1,6
21640617,3,2,0
22475612,1,1,6
22475612,2,1,6
22475612,3,2,0
22475612,4,2,0
22475612,5,1,6
22475613,1,1,6
22475613,2,1,6
22475613,3,1,6
22475613,4,2,0
22481216,1,1,6
22481216,2,1,6
22481216,3,2,0
22481216,4,2,0
22487614,1,1,6
22487614,2,1,6
22487614,3,1,6
22487614,4,2,0
22502309,1,1,6
22502309,2,2,0
22502310,1,1,6
22502310,2,1,6
22502310,3,2,0
22502318,1,1,6
22502318,2,2,0
22502318,3,2,0
22502318,4,2,0
22502318,5,2,0
22502318,6,2,0
22502319,1,1,6
22502319,2,2,0
22502319,3,1,6
22502319,4,2,0
22502319,5,2,0
22502322,1,1,2
22502322,2,1,6
22502322,3,2,0
22502322,4,2,0
22502322,5,2,0
22502323,1,1,6
22502323,2,1,6
22502323,3,2,0
22502323,4,2,0
22502323,5,2,0
22502324,1,1,6
22502324,2,2,0
22502324,3,2,0
22502324,4,2,0
22502324,5,2,0
23414406,1,1,6
23414406,2,1,6
23414406,3,2,0
23414406,4,2,0
23414406,5,2,0
23414407,1,1,6
23414407,2,2,0
23414408,1,1,6
23414408,2,1,6
23414408,3,2,0
23414409,1,1,6
23414409,2,1,6
23414409,3,2,0
23414409,4,2,0
