IDFolio,IDNumVehiculo,TipoVehiculo,IDMarca,AgnoFabricacion,Cilindrada,TipoMotor,SelloVerde,VehiculoEmpresa,TieneTag,trabajo,Modelo
19013010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19013014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19013023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19013028,118,1,352,2001,1600,1,2,2,2,2,stations            
19013037,119,1,242,1998,1500,1,2,2,2,2,                    
19016007,120,1,197,1990,1500,1,2,2,2,2,mornig              
19016043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19016045,127,3,71,2001,2000,1,2,2,2,2,LUV                 
19016049,126,1,269,2006,1500,1,2,2,2,-1,V16                 
19016057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19026005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19026011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19026013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19026014,167,1,269,2003,1600,1,1,2,2,2,v16                 
19026020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19033001,163,3,367,1997,1000,1,1,2,2,2,xxxxx               
19033002,162,3,85,1984,1600,1,2,2,2,2,xxxxx               
19033005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19033007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19033008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19033009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
19033010,169,1,279,2000,1400,1,1,2,2,2,stationp            
20006002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20006003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20006005,120,1,166,1996,1800,1,1,2,2,2,steshion            
20006020,124,8,197,1993,2400,2,2,2,2,-1,3/4                 
20006022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20013001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20013008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20013009,121,3,269,1998,2400,1,1,2,2,2,d 21 pick up        
20013014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20013018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20018002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20018004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20018005,170,1,274,2000,1500,1,1,2,2,2,VECTRA              
20018006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20018007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20018010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20027001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20027003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20027006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20027009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20027010,119,1,176,2013,1300,1,1,2,2,2,vvt sport bse       
20036003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
20036902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21001003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21001009,124,1,317,1999,2000,1,1,2,2,2,samsung             
21007003,132,1,367,2010,1600,1,2,-1,2,-1,yaris               
21007009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21007012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21007018,125,3,269,1986,2000,1,2,2,2,2,                    
21007022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21007024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016004,171,3,367,2000,2400,1,1,2,2,-1,hylux               
21016007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21016020,191,1,71,2012,1200,1,1,2,2,2,esparguiti          
21020001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21020003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21020005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21020012,168,3,71,1996,1600,1,1,2,2,2,LUV                 
21026001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21026002,188,3,250,2005,2500,2,1,2,2,2,monter0             
21026003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21026007,189,1,279,1989,1800,1,2,2,2,2,405                 
21026007,190,2,261,2008,200,1,2,2,2,2,enduro              
21026009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21026010,166,3,2,1997,1000,1,2,2,2,2,                    
21026013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21026016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21027002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21027026,146,1,71,1998,1500,1,1,2,2,2,STATION             
21027044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21027047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
21027900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22001001,163,1,384,2001,2000,1,1,2,2,2,golf                
22001003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22001006,162,1,110,2000,1400,1,1,2,2,2,PALIO               
22001012,165,3,71,1989,1600,1,2,2,2,2,LUV                 
22001013,164,3,71,1995,2300,1,1,2,2,2,LUV                 
22001014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22006004,160,3,356,1997,1600,1,2,2,2,2,VITARA              
22006008,161,5,110,1995,1400,1,1,2,2,-1,FIORINO             
22006009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22006012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22006013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22026004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22026005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22026009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22026012,167,3,71,1997,2300,1,2,2,2,2,LUV                 
22026015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22026018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030012,118,1,166,1996,1600,1,1,2,2,2,accent              
22030017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
22030019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23005005,301,1,356,2012,800,1,1,2,2,2,alto                
23005006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23005008,300,1,166,1998,1600,1,1,2,2,2,maxima              
23005016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23005017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23008003,293,1,71,2003,1400,1,1,2,2,2,corsa               
23008008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23008013,294,1,83,1995,1500,1,2,2,2,2,raser               
23008016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23008019,302,1,75,1998,2000,1,1,2,2,-1,c15                 
23016005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016007,277,3,250,1998,2500,2,1,2,2,2,montero             
23016009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23016900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23017019,292,1,208,1993,1300,1,2,2,2,2,samara              
23017021,291,1,85,1980,550,1,2,2,2,2,max cuore           
23023002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23023008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23023010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23024005,304,1,85,1982,850,1,2,2,2,2,charade             
23024010,305,2,261,2013,250,1,1,2,2,2,250                 
23024011,307,1,166,2008,2000,1,1,2,2,2,accent              
23024011,308,2,156,2008,12000,1,1,2,2,2,t125                
23024012,306,1,166,1996,1600,1,2,2,2,2,sonata              
23024016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23024024,303,1,110,2003,1300,1,1,2,2,2,palio               
23031001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23031002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23031005,285,1,156,1997,1800,1,1,2,2,2,accent              
23031005,286,1,110,2007,1800,1,1,2,2,2,600                 
23031900,283,1,197,2000,1300,1,1,2,2,2,avella              
23031900,284,3,166,1998,2500,2,1,2,2,2,galoper 2           
23046004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23046009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23046012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23046014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23046016,282,1,352,1993,1800,1,2,2,2,2,legasy              
23046019,281,1,356,1998,1600,1,1,2,2,2,baleno              
23046020,278,1,367,1996,1400,1,2,2,2,2,corola              
23048002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23048004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23048007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23048009,313,3,71,1996,2300,1,1,2,2,2,luv                 
23048014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23048016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23061003,289,1,166,1990,1600,1,2,2,2,2,accent              
23061004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
23061006,280,3,269,2000,2400,1,1,2,2,2,d21                 
23061010,287,1,71,1992,1800,1,2,2,2,2,monza               
23061011,279,1,269,1990,1500,1,2,2,2,2,datsun              
23061012,290,1,197,1997,1100,1,1,2,2,2,pop                 
23061014,288,1,269,1997,1600,1,1,2,2,2,suny                
24007002,118,1,242,1997,15000,1,2,2,2,2,                    
24007009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24007015,119,1,352,1998,13000,1,2,2,2,2,Legacy              
24007016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24007018,121,1,166,1997,1500,1,1,-1,2,-1,Accent              
24007020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24007021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24007022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24007026,120,1,367,1998,1500,1,1,2,2,2,tercel              
24007029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24011001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24011003,163,3,71,1987,2000,1,2,2,2,2,luv                 
24011007,122,3,356,2004,2200,2,1,2,2,2,grand nomade        
24011008,123,1,71,2012,1600,1,1,2,2,2,optra familiar      
24016022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24016026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24018001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24018004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24018007,118,1,269,1995,1300,1,1,2,2,2,b16                 
24027004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24027013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24027019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24027026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24027047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24034006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24034010,125,3,356,2007,2000,2,1,2,2,2,grand nomade        
24038004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24038006,164,3,269,2005,2500,2,2,2,2,2,terrano             
24040012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24040013,166,3,250,2002,2500,2,2,2,2,2,no sabe             
24040018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24044005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24044026,122,1,166,2003,2000,1,1,2,2,2,San tamo            
24044035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24054008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24054013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24054020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24057001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24057003,124,1,166,2008,2000,1,1,2,2,2,tucson              
24057003,125,1,166,2006,2000,1,1,2,2,2,toscany             
24057003,126,1,197,2012,1600,1,1,2,2,2,rio                 
24057010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24059001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24059002,122,3,279,2005,1900,2,1,2,2,2,                    
24059003,123,5,166,1999,2000,2,2,2,2,2,h100                
24059005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24059006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24059007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24059008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24059010,165,1,367,2005,1600,1,1,2,2,2,yaris               
24060001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24060002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24060005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24060008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24060010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24060014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
24060900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25008057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25008900,175,2,261,2010,100,1,2,2,2,2,dax100              
25008900,176,1,356,2011,1600,1,1,2,2,2,sx4                 
25008900,177,3,384,2005,1600,1,1,2,2,2,saveiro             
25008901,138,1,352,2013,2000,1,1,2,2,2,xV                  
25008901,139,1,197,2011,1000,1,1,2,2,2,MORNING             
25008902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25008903,140,1,352,2008,2000,1,1,2,2,2,OUTBACK             
25008906,184,1,156,2001,2000,1,1,2,2,2,crv                 
25008910,141,1,166,2013,1600,1,1,2,2,2,antra               
25008911,178,1,75,2012,1400,1,1,2,2,2,c3                  
25008912,179,1,166,2009,1400,1,1,2,2,2,axel sport          
25008914,182,1,279,2005,1600,1,1,2,2,2,206                 
25012007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25012008,190,1,110,1997,1400,1,1,2,2,2,palio               
25012013,124,6,197,1994,2200,2,2,-1,2,2,                    
25012018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25015004,173,1,317,2013,1600,1,1,2,2,2,LE                  
25017003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25017016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25017021,177,1,197,2009,1300,1,1,2,2,2,RIO                 
25017029,178,5,384,1992,1600,1,2,2,2,2,CONVI               
25018002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25018007,125,1,367,1989,1300,1,2,2,2,2,yaris               
25022001,171,1,166,2009,0,1,1,2,2,-1,XXXX                
25022021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25022033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25022900,175,1,367,2012,2100,1,1,2,2,2,XXXXX               
25022901,174,1,367,2013,2200,1,1,2,2,2,RAP4                
25024001,121,3,250,2013,2400,2,2,2,2,2,lux                 
25024002,122,1,356,2010,2010,1,1,2,2,2,                    
25024005,127,1,250,2000,2000,1,1,-1,2,2,GALANT              
25024008,134,1,71,2008,1400,1,2,2,2,2,Corsa               
25024024,123,5,166,2005,3600,2,2,2,2,-1,furgon              
25025008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
25025014,172,3,367,2013,1000,2,2,2,2,-1,surf                
25025021,180,1,347,2007,2300,2,1,2,2,2,stavice             
25025021,181,1,131,2011,1500,1,1,2,2,2,lz                  
25025900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26001008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26001012,118,1,274,1997,1800,1,1,2,2,2,vectra              
26001020,119,1,367,1980,1800,1,2,2,2,2,corona              
26001021,120,1,166,2009,11,1,2,2,2,2,i10                 
26001025,121,1,279,2003,13,1,2,2,2,2,                    
26001026,123,3,327,2012,2000,2,1,2,2,2,                    
26001030,124,1,302,2012,1600,1,1,2,2,2,zandero             
26024009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26024013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26024014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26024017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26024019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26024020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26027003,118,1,71,2005,1300,2,2,2,2,2,corsa               
26027006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26027007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26027009,119,1,83,2007,14,1,2,2,2,2,                    
26027010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26027011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26027013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26027015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26042001,151,1,279,1988,16,1,2,2,2,2,405                 
26042002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26042010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26042013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26042016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26051002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26051006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26051008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26051011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
26051012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27006001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27006002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27006005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27006006,163,3,367,2007,3000,2,1,2,2,2,hillus              
27006006,164,8,71,2011,2500,2,1,2,2,-1,nkr                 
27006012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27006013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27007002,123,3,71,1986,1500,1,2,2,2,2,luv                 
27007004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27007005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27007006,126,3,250,2006,2400,1,1,2,2,-1,l100                
27007007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27015005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27015007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27015009,119,1,367,2004,1500,1,1,-1,2,2,yaris               
27015009,120,1,269,2008,1600,5,1,2,2,-1,v16                 
27015023,118,1,110,2000,1300,1,1,-1,2,2,siena               
27015024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27025002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27025005,133,1,110,2009,11800,1,1,2,2,2,palio               
27025006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27025900,134,3,269,2008,2500,2,1,2,2,2,terrano             
27025900,135,1,197,2004,1300,1,1,2,2,2,rio                 
27025901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27032002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27032005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27032016,122,1,356,1992,1300,1,2,2,2,2,swift               
27032018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27032020,129,1,197,2010,1300,1,1,2,2,2,morning             
27047001,162,1,279,1995,1800,1,2,2,2,2,405                 
27047006,160,3,356,2003,2000,1,1,2,2,-1,                    
27047009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27047014,161,1,269,2008,1600,1,1,2,2,2,b16                 
27047017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27047022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27048012,149,3,356,2005,2000,1,1,2,2,-1,gran nomade         
27048024,148,1,166,2010,1600,1,1,2,2,2,acced               
27048037,142,1,279,2008,2600,1,1,2,2,2,306                 
27048037,143,2,193,2012,1300,1,1,2,2,2,                    
27048095,146,3,352,2009,1800,2,1,2,2,2,                    
27048095,147,1,356,2005,1500,1,1,2,2,-1,swit                
27048900,144,1,279,2012,1800,1,1,2,2,2,207                 
27048900,145,3,242,2011,2000,2,1,2,2,-1,                    
27048902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27048903,169,1,302,1995,1600,1,2,2,2,2,balen               
27048903,170,1,302,2005,1600,1,1,2,2,2,clio                
27048904,171,1,367,2009,1500,1,1,2,-1,2,yaris               
27048904,172,3,367,2008,1800,1,1,2,-1,2,rac 4               
27048905,173,3,242,2013,3200,2,1,2,2,2,bt50                
27048906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27048907,176,1,279,2006,1600,2,1,2,2,2,307                 
27048908,177,1,352,1998,1500,1,2,2,2,2,legacy              
27048908,178,3,367,2012,2300,1,1,2,2,2,4 runner            
27048909,179,1,279,2011,1800,2,1,2,2,2,407                 
27048909,180,1,279,2008,1500,1,1,2,2,2,206                 
27048909,181,1,367,2008,1600,1,1,2,2,2,yaris sport         
27048910,182,1,269,2012,2000,1,1,2,2,2,qashqai             
27048910,183,3,269,2011,2500,2,1,2,2,-1,terrano             
27048911,184,1,269,2006,1800,1,1,2,2,2,sentra              
27053007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27053009,121,3,269,1991,2700,2,2,2,2,2,terrano             
27053019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27053020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27053021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27064005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27064008,131,5,91,2013,1300,1,1,2,2,-1,furgon              
27064009,130,1,279,2003,1400,1,1,2,2,2,206                 
27064013,132,1,71,1992,3000,1,2,2,2,-1,astrovan            
27064014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27082003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27082005,158,3,269,1994,2400,1,2,2,2,-1,                    
27082011,157,1,242,1995,1600,1,2,2,2,2,323 glx             
27082012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27082013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27082014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27082900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27082901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
